id,osm_id,osm_geom_type,osm_tag_key,osm_tag_value,name,name_ur,alt_name,description_raw,description_final,description_source,wikipedia_title,wikipedia_url,lat,lon,city,province,country,language,dedup_group_id,brand,operator,wikidata
d392be33-0986-530c-bd0f-0247b1997eb6,4059491780,node,place,neighbourhood,Lashkari Goth,,,,,OSM,,,24.8804148,66.8345916,Karachi,Sindh,Pakistan,,,,,
7667e142-95f1-5678-b766-a80316d62484,593786972,way,place,neighbourhood,Sector 66,,,,,OSM,,,24.8724275,66.8258748,Karachi,Sindh,Pakistan,,,,,
583b6d68-2bbc-5696-8776-ad3e205bdfa6,593786974,way,place,neighbourhood,Sector 65,,,,,OSM,,,24.8716024,66.8307401,Karachi,Sindh,Pakistan,,,,,
ba95e9e2-e606-5753-8d7f-36bb40685ad5,593786975,way,place,neighbourhood,Sector 64,,,,,OSM,,,24.8644373,66.8326775,Karachi,Sindh,Pakistan,,,,,
3256f042-9c4a-50e3-aa40-9031c5927855,593786978,way,place,neighbourhood,Sector 14,,,,,OSM,,,24.8694753,66.8482156,Karachi,Sindh,Pakistan,,,,,
28575086-d279-56b6-9a6c-e4f20245d1d9,593855524,way,place,neighbourhood,Sector 69,,,,,OSM,,,24.8824592,66.808229,Karachi,Sindh,Pakistan,,,,,
1a7f6ca9-906d-59a2-8c2f-5bf2e3da8c40,593855539,way,place,neighbourhood,سیکٹر 36,سیکٹر 36,,,,OSM,,,24.9044099,66.8228575,Karachi,Sindh,Pakistan,,,,,
8961bfa3-1a64-542e-a37b-bb2b12431186,403601285,way,place,neighbourhood,Sector 61,,,,,OSM,,,24.8866321,66.821336,Karachi,Sindh,Pakistan,,,,,
e3979187-166c-579f-b79c-ebca2df42b57,593738790,way,place,neighbourhood,Sector 68,,,,,OSM,,,24.8776677,66.8146854,Karachi,Sindh,Pakistan,,,,,
1a913d4c-2f15-5eb5-aaa5-d4f1269e8655,593738791,way,place,neighbourhood,Sector 67,,,,,OSM,,,24.8746868,66.8200366,Karachi,Sindh,Pakistan,,,,,
f97d5aa5-75aa-58f1-b287-14fb75944938,593738788,way,natural,water,,,,,,OSM,,,24.885888,66.8098678,Karachi,Sindh,Pakistan,,,,,
7fb11daa-fd4e-5130-a73e-b06ccc500ea7,593864917,way,place,neighbourhood,Sector 70,,,,,OSM,,,24.8878612,66.8047714,Karachi,Sindh,Pakistan,,,,,
76b23a84-3ccc-5931-b9c4-85511c7e6e00,1288838545,way,natural,water,,,,,,OSM,,,24.8827518,66.8101331,Karachi,Sindh,Pakistan,,,,,
c4cbeb15-781a-55db-b255-6892266ca899,403601280,way,place,neighbourhood,Sector 60,,,,,OSM,,,24.8908028,66.8166919,Karachi,Sindh,Pakistan,,,,,
b401d2b3-6fa0-5661-86fe-ef0180f83f35,593738792,way,place,neighbourhood,Sector 62,,,,,OSM,,,24.8836011,66.8254032,Karachi,Sindh,Pakistan,,,,,
87d12508-eca1-5cbd-ba6a-b55c03fb0567,593738793,way,place,neighbourhood,Sector 63,,,,,OSM,,,24.8808089,66.8303029,Karachi,Sindh,Pakistan,,,,,
991397a5-c6fb-5bf7-8393-42c76bac799b,593786976,way,place,neighbourhood,Sector 54,,,,,OSM,,,24.873821,66.8372626,Karachi,Sindh,Pakistan,,,,,
aa9de3b6-0fc2-53f8-9502-92c8c9483c6d,593738794,way,place,neighbourhood,Sector 57,,,,,OSM,,,24.8887129,66.8312663,Karachi,Sindh,Pakistan,,,,,
5b659826-a04f-5f39-9e68-438887a1e4ac,593738795,way,place,neighbourhood,Sector 56,,,,,OSM,,,24.8856705,66.8344515,Karachi,Sindh,Pakistan,,,,,
d0d2e51e-fee6-51b0-8d18-d0f7403b7a30,593738796,way,place,neighbourhood,Sector 50,,,,,OSM,,,24.8921085,66.8368521,Karachi,Sindh,Pakistan,,,,,
090e3e9d-b9e1-5d46-ae9c-3352682d9df6,593738797,way,place,neighbourhood,Sector 51,,,,,OSM,,,24.888697,66.8390957,Karachi,Sindh,Pakistan,,,,,
1ccefb65-8273-55df-a128-f3f8eb8d3bd2,593855530,way,natural,water,,,,,,OSM,,,24.8952634,66.7995186,Karachi,Sindh,Pakistan,,,,,
dd0390f5-363d-59e5-b76c-730e49b80eda,403601281,way,place,neighbourhood,Sector 59,,,,,OSM,,,24.8990273,66.8250006,Karachi,Sindh,Pakistan,,,,,
c0a3816e-fac0-53da-ad84-734f3638dd71,403601282,way,place,neighbourhood,Sector 48,,,,,OSM,,,24.9037334,66.8315078,Karachi,Sindh,Pakistan,,,,,
be2420bd-b078-5775-a37e-e0e47d83fd5b,403601294,way,place,neighbourhood,Sector 34,,,,,OSM,,,24.9035124,66.8487952,Karachi,Sindh,Pakistan,,,,,
ec409cf5-1330-5d7c-9a17-8811c0fda363,403601301,way,place,neighbourhood,Sector 30,,,,,OSM,,,24.8828236,66.8593113,Karachi,Sindh,Pakistan,,,,,
075f52ab-0fc8-5100-b55f-7c6a95fc7661,403601344,way,place,neighbourhood,Sector 14,,,,,OSM,,,24.8780934,66.868916,Karachi,Sindh,Pakistan,,,,,
6ffa25c8-cf07-5f5a-9bf2-31965e49f0c7,593738803,way,place,neighbourhood,Sector 28 A,,,,,OSM,,,24.8800338,66.8668502,Karachi,Sindh,Pakistan,,,,,
4aca61d7-430c-52f5-865e-3555ec791d70,403601303,way,place,neighbourhood,Sector 31,,,,,OSM,,,24.8881198,66.8564388,Karachi,Sindh,Pakistan,,,,,
01c69235-63d5-58b2-9b52-c5fe7a52b345,403601304,way,place,neighbourhood,Sector 32,,,,,OSM,,,24.8943031,66.8533022,Karachi,Sindh,Pakistan,,,,,
aa45a535-30cf-5153-8cac-a32f8e20d932,403601308,way,place,neighbourhood,Sector 27,,,,,OSM,,,24.8905083,66.8619482,Karachi,Sindh,Pakistan,,,,,
fc808cb4-5ead-5ea8-adbd-e869260b48a9,403601309,way,place,neighbourhood,Sector 28,,,,,OSM,,,24.8847392,66.8651187,Karachi,Sindh,Pakistan,,,,,
1eb949b6-31bd-5b4d-887e-2a69932f662b,403601311,way,place,neighbourhood,Sector 17,,,,,OSM,,,24.893458,66.8691714,Karachi,Sindh,Pakistan,,,,,
e0884570-b28c-5a1e-b5d1-672d2d2e319e,403601312,way,place,neighbourhood,سیکٹر 18,سیکٹر 18,,,,OSM,,,24.8995473,66.8660278,Karachi,Sindh,Pakistan,,,,,
a3aeb4d1-621a-5741-b7d3-3107de4dd423,403601283,way,place,neighbourhood,Sector 47,,,,,OSM,,,24.9073104,66.8365115,Karachi,Sindh,Pakistan,,,,,
e73aa8a7-8da9-52ad-8d32-92a8df831d83,403601292,way,place,neighbourhood,سیکٹر 23,سیکٹر 23,,,,OSM,,,24.9152452,66.8499578,Karachi,Sindh,Pakistan,,,,,
7fb36912-f235-5ce7-a54f-5cb22834b0f1,403601295,way,place,neighbourhood,Sector 24,,,,,OSM,,,24.9058051,66.8541887,Karachi,Sindh,Pakistan,,,,,
ac4fb988-b9ae-55a8-b075-0c549831e9cc,403601296,way,place,neighbourhood,Sector 20,,,,,OSM,,,24.9088089,66.8613801,Karachi,Sindh,Pakistan,,,,,
45849ff5-6eb6-5fff-ae56-54ca72702ca6,403601313,way,place,neighbourhood,Sector 19,,,,,OSM,,,24.9036842,66.863968,Karachi,Sindh,Pakistan,,,,,
821d3ee9-2aa7-5ecf-9663-a3da58f083dc,403601293,way,place,neighbourhood,Sector 21,,,,,OSM,,,24.9184939,66.8566219,Karachi,Sindh,Pakistan,,,,,
d9e2f1fb-26b0-5b6c-822c-382098bf43d5,403558731,way,natural,water,,,,,,OSM,,,24.979979,66.8241953,Karachi,Sindh,Pakistan,,,,,
fb83197c-1c98-5375-820a-463a36b582f6,403558727,way,natural,water,,,,,,OSM,,,24.9710177,66.8101545,Karachi,Sindh,Pakistan,,,,,
6a8c13a9-d887-5de5-8f59-ae4ddc4a1350,403558729,way,natural,water,,,,,,OSM,,,24.973961,66.8015108,Karachi,Sindh,Pakistan,,,,,
aaaea187-9a91-5062-a457-2f20eaed9fb5,403558730,way,natural,water,,,,,,OSM,,,24.9712218,66.8148251,Karachi,Sindh,Pakistan,,,,,
b47fd740-0ba6-5114-a88a-8fa92e885490,403558728,way,natural,water,,,,,,OSM,,,24.9740005,66.8130964,Karachi,Sindh,Pakistan,,,,,
4e93e8f4-1650-5f05-bc70-ee81bbf06532,403558734,way,natural,water,,,,,,OSM,,,25.0009612,66.84495,Karachi,Sindh,Pakistan,,,,,
a42ea36a-0902-57ee-806a-b90b062629f8,403558736,way,natural,water,,,,,,OSM,,,24.9973602,66.8410181,Karachi,Sindh,Pakistan,,,,,
5db86bf3-b176-539f-b0f8-c24b01435f98,6643307786,node,amenity,atm,,,,,,OSM,,,24.8332856,66.9227563,Karachi,Sindh,Pakistan,,,,,
12e49ca3-c35c-5f41-b1cf-fe1853270014,5091556136,node,amenity,bank,نیشنل بینک آف پاکستان,نیشنل بینک آف پاکستان,,,,OSM,,,24.8672351,66.9324333,Karachi,Sindh,Pakistan,,,نیشنل بینک آف پاکستان,نیشنل بینک آف پاکستان,
72dde427-fd66-5aa3-8a48-2f2f7ff3fe92,5091768206,node,leisure,park,Hawk Park,,,,,OSM,,,24.8736736,66.9078296,Karachi,Sindh,Pakistan,,,,,
284460dc-18f8-5047-875c-5ad05356f7a9,5091673567,node,amenity,bank,ایچ بی ایل پاکستان,ایچ بی ایل پاکستان,,,,OSM,,,24.8688582,66.9181554,Karachi,Sindh,Pakistan,,,ایچ بی ایل پاکستان,,
1e8a6246-2f12-5bf0-b3b2-83c8960655d0,5091605505,node,amenity,police,Mauripur Police Station,,,,,OSM,,,24.8701067,66.9224475,Karachi,Sindh,Pakistan,,,,,
1f1cc45c-fe4c-55b5-b0b3-8151505fc4b0,403601345,way,place,neighbourhood,Sector 15,,,,,OSM,,,24.8821517,66.8741688,Karachi,Sindh,Pakistan,,,,,
ca61354c-14be-5189-9989-c1a9e6994e8a,403601310,way,place,neighbourhood,Sector 16,,,,,OSM,,,24.8871901,66.8724942,Karachi,Sindh,Pakistan,,,,,
da9b1d33-0576-52f5-ae77-937555bed7eb,403601343,way,place,neighbourhood,Sector 12,,,,,OSM,,,24.8836956,66.8865329,Karachi,Sindh,Pakistan,,,,,
12aa820f-f029-513f-aa84-9013a4978f3a,1286983061,way,leisure,park,,,,,,OSM,,,24.8750428,66.8850018,Karachi,Sindh,Pakistan,,,,,
5eeac307-4119-52d9-a233-2014550da9ad,403601338,way,place,neighbourhood,Sector 5,,,,,OSM,,,24.8834826,66.8989753,Karachi,Sindh,Pakistan,,,,,
78369390-27d2-5cd6-b867-87d0f2595aad,403601342,way,place,neighbourhood,Sector 4,,,,,OSM,,,24.8779277,66.8970972,Karachi,Sindh,Pakistan,,,,,
6346db72-63cd-59fe-8a0c-c4f6ce9b195a,403601315,way,place,neighbourhood,Sector 13,,,,,OSM,,,24.8892747,66.8816554,Karachi,Sindh,Pakistan,,,,,
aa9f52a8-cfd4-5a67-b329-306bb53ec635,403601337,way,place,neighbourhood,Sector 11,,,,,OSM,,,24.8896586,66.8912868,Karachi,Sindh,Pakistan,,,,,
f58a6b01-ad6d-586e-93d2-4fd9d7496b0f,403548538,way,place,neighbourhood,Sector 5 B 2,,500 Quarters,,,OSM,,,24.8869205,66.8989114,Karachi,Sindh,Pakistan,,,,,
277d6dcd-09e9-5d37-b31b-980618b9d9ac,403551460,way,place,neighbourhood,Sector 6,,,,,OSM,,,24.8900705,66.9023016,Karachi,Sindh,Pakistan,,,,,
6f0b809e-9c1a-5d9e-af0a-c34760e365ff,403601335,way,place,neighbourhood,Sector 9,,,,,OSM,,,24.8925157,66.8968918,Karachi,Sindh,Pakistan,,,,,
9107ef13-3b70-5cba-88bf-7735f2fdfd8d,403601336,way,place,neighbourhood,Sector 10,,,,,OSM,,,24.8951155,66.8928617,Karachi,Sindh,Pakistan,,,,,
5a13c49e-0efa-590b-8a50-0edafdc66d44,1288836347,way,leisure,park,,,,,,OSM,,,24.8955166,66.8768024,Karachi,Sindh,Pakistan,,,,,
b10d317a-9062-50f0-aa97-dc678685fbe2,1286987653,way,natural,water,,,,,,OSM,,,24.8958984,66.8866926,Karachi,Sindh,Pakistan,,,,,
a3607f46-010f-5111-bb7e-0bf1630d57f3,1287563783,way,amenity,bank,Bank Al Habib,بينک الحبيب,,,,OSM,,,24.8543997,66.9119611,Karachi,Sindh,Pakistan,,,Bank Al Habib,,
a4fd34bd-c987-5138-beca-c29b4410952b,1286494818,way,natural,water,,,,,,OSM,,,24.8647009,66.9158739,Karachi,Sindh,Pakistan,,,,,
d5905bdb-5f8f-58bc-ab29-9e968debb7b6,1286169266,way,healthcare,clinic,Marine Academy Medical Centre,,,,,OSM,,,24.8614732,66.9311801,Karachi,Sindh,Pakistan,,,,,
a6a6b1c0-ec8e-5740-8e58-94a4f0709e78,1286169305,way,amenity,bank,نیشنل بینک آف پاکستان,نیشنل بینک آف پاکستان,,,,OSM,,,24.8672281,66.9324333,Karachi,Sindh,Pakistan,,,نیشنل بینک آف پاکستان,,
efb21f84-1301-54bd-9d26-7f21bec26d59,1286970438,way,natural,water,,,,,,OSM,,,24.8689201,66.9087555,Karachi,Sindh,Pakistan,,,,,
98b5cfd9-ac3e-5a69-bd30-e6b5087c7f0d,403601341,way,place,neighbourhood,Sector 3 B,,,,,OSM,,,24.8792593,66.9049141,Karachi,Sindh,Pakistan,,,,,
1eee41fe-350c-5566-92d8-d5b5958fd3f5,593855522,way,place,neighbourhood,Sector 3 C,,,,,OSM,,,24.8762525,66.9044459,Karachi,Sindh,Pakistan,,,,,
cd706c56-90b7-5699-b2ec-097ac89784a9,1381822338,way,natural,water,,,,,,OSM,,,24.878249,66.907466,Karachi,Sindh,Pakistan,,,,,
e4c49394-0375-5e22-ab53-c5ba76536a58,403548537,way,place,neighbourhood,Sector 5 B 1,,,,,OSM,,,24.8858806,66.9028101,Karachi,Sindh,Pakistan,,,,,
e6204c41-e6cb-568b-8507-540fbe0dc8e0,403601339,way,place,neighbourhood,Sector 3,,,,,OSM,,,24.8879461,66.9105275,Karachi,Sindh,Pakistan,,,,,
c24cd3bf-d4b0-511f-8811-7fed977ad8ad,403601340,way,place,neighbourhood,Sector 3 A,,,,,OSM,,,24.8837401,66.9079842,Karachi,Sindh,Pakistan,,,,,
76c6ea28-5a99-54c0-8693-1026105adbbb,17640977,relation,leisure,park,,,,,,OSM,,,24.8752601,66.9090212,Karachi,Sindh,Pakistan,,,,,
45d0b5f4-439a-5e0b-8fe9-a3550f3ceb3b,5234606707,node,amenity,police,Saeedabad Police Station,,,,,OSM,,,24.9489359,66.9309575,Karachi,Sindh,Pakistan,,,,,
cf13c09d-bdda-5cf3-b8bd-ec4b406a4d6b,593787035,way,place,neighbourhood,نیول کالونی,نیول کالونی,,,,OSM,نیول کالونی,,24.9468089,66.9386366,Karachi,Sindh,Pakistan,,,,,Q6981779
3bb80393-5166-509c-92a4-bf9639fc9bc8,1304604442,way,amenity,police,Saeedabad Police Station,,,,,OSM,,,24.9488349,66.9310347,Karachi,Sindh,Pakistan,,,,,
89eb77ae-d6da-54d4-9999-0482d463303e,5176470449,node,amenity,police,NH MP Hub Beat,,,,,OSM,,,24.9633703,66.919723,Karachi,Sindh,Pakistan,,,,,
52ba344e-ba15-56bf-8115-5adc7d765ad4,5312348466,node,healthcare,pharmacy,Waqar Medical Store,,,,,OSM,,,24.9642734,66.9322262,Karachi,Sindh,Pakistan,,,,,
0f06e359-feac-50c2-bba3-d7f8e8b23af0,5869465995,node,place,neighbourhood,رئيس گوٹہ,رئيس گوٹہ,,,,OSM,,,24.9945618,66.896062,Karachi,Sindh,Pakistan,,,,,
15021111-a43e-5d9c-98bb-de5d226b2c8d,5176470443,node,amenity,bank,NBP Hub Chowki,,,,,OSM,,,24.9881335,66.904288,Karachi,Sindh,Pakistan,,,,National Bank Of Pakistan,
aa040b0c-da10-57ca-89fe-c20ab055846b,1381587692,way,leisure,park,Hill Park Musharraf colony,,,,,OSM,,,24.9606272,66.9298716,Karachi,Sindh,Pakistan,,,,,
c70f9ae3-0ea3-5458-8c66-ed646d2adfda,549954140,way,leisure,park,Awan Park,,,,,OSM,,,24.9626539,66.9326695,Karachi,Sindh,Pakistan,,,,,
5fc8bae4-7e57-5367-8264-e0cd80a115fb,594992200,way,place,neighbourhood,Rehman City,,,,,OSM,,,24.9835783,66.910501,Karachi,Sindh,Pakistan,,,,,
e3a245ef-9735-54dc-9678-0b78a1e81a20,594992242,way,natural,water,,,,,,OSM,,,24.974018,66.9227405,Karachi,Sindh,Pakistan,,,,,
aad54112-b344-5420-8d5c-268e099e51e3,714660905,way,natural,water,بابا چینل,بابا چینل,,,,OSM,,,24.80863,66.974216,Karachi,Sindh,Pakistan,,,,,
c7a53e25-c444-5a76-93ef-ecc72e4d1903,719067568,way,place,neighbourhood,منوڑہ,منوڑہ,منوڑا,,,OSM,,,24.7991461,66.9698477,Karachi,Sindh,Pakistan,,,,,
5480eba5-11e2-59e4-b5d4-4b87d2c78dc7,1280102027,way,leisure,park,Manora Beachfront Park,,,,,OSM,,,24.7955622,66.9739262,Karachi,Sindh,Pakistan,,,,,
0e2f916c-9965-5542-bd3b-0e6e016f0f5e,1280102038,way,leisure,park,,,,,,OSM,,,24.7967529,66.9762222,Karachi,Sindh,Pakistan,,,,,
0084014c-51c1-59f1-b907-6ab9995e2f7c,1280102039,way,leisure,park,,,,,,OSM,,,24.7963164,66.9768514,Karachi,Sindh,Pakistan,,,,,
337eb421-a40f-5c20-bd26-4ffc73289756,1280102045,way,leisure,park,,,,,,OSM,,,24.7958554,66.9746759,Karachi,Sindh,Pakistan,,,,,
ff89bb3f-b967-5fe0-9ab1-cf7700c05b10,7409137186,node,place,neighbourhood,صالح آباد,صالح آباد,,,,OSM,,,24.8057473,66.967019,Karachi,Sindh,Pakistan,,,,,
06f60053-2d31-58ba-be12-b4c28f038386,7409137187,node,place,neighbourhood,جزیرہ بھٹ,جزیرہ بھٹ,,,,OSM,,,24.8175642,66.963721,Karachi,Sindh,Pakistan,,,,,
ffe37ce0-9368-5c67-a87a-42cc47c9373a,296204548,node,place,neighbourhood,جزیرہ بابا,جزیرہ بابا,,,,OSM,,,24.8240489,66.9612508,Karachi,Sindh,Pakistan,,,,,
2f18f684-ddbd-5c4f-8622-3796e37c4921,4785775157,node,amenity,police,Jackson Police Station,,,,,OSM,,,24.8205018,66.9766719,Karachi,Sindh,Pakistan,,,,,
6279616f-5dc7-5f5c-9cd7-70c291a54847,4409198193,node,amenity,bank,یونائیٹڈ بینک لمیٹڈ,یونائیٹڈ بینک لمیٹڈ,,,,OSM,,,24.8229961,66.9785697,Karachi,Sindh,Pakistan,,,یونائیٹڈ بینک لمیٹڈ,یونائیٹڈ بینک لمیٹڈ,
ba2cb6b4-5b0b-5c01-9932-8b20fa508e85,5122919863,node,amenity,marketplace,جیکسن مارکیٹ,جیکسن مارکیٹ,,,,OSM,,,24.8239788,66.9784557,Karachi,Sindh,Pakistan,,,,,
1922ffa6-29f2-5b1f-bdd8-f27b0e60e75f,5117759538,node,amenity,bank,ایم سی بی بینک,ایم سی بی بینک,,,,OSM,,,24.8186688,66.9973793,Karachi,Sindh,Pakistan,,,ایم سی بی بینک,,
9911aca1-f4be-507d-8575-49dc2514dcad,5117759539,node,amenity,atm,,,,,,OSM,,,24.8186141,66.9973196,Karachi,Sindh,Pakistan,,,,MCB,
a5538ddd-aa1c-561c-823f-e1d618d8df89,12252704210,node,amenity,bank,Sindh Bank,,,,,OSM,,,24.8187941,66.99592,Karachi,Sindh,Pakistan,,,,,
72f0678d-fbc9-554c-8486-36f44764f832,12252746703,node,amenity,bank,United Bank Limited,,,,,OSM,,,24.8189159,66.9958918,Karachi,Sindh,Pakistan,,,,,
5cd955f0-8916-591c-afb8-978d822fc033,5117759535,node,amenity,marketplace,Market,,,,,OSM,,,24.8184643,66.9989082,Karachi,Sindh,Pakistan,,,,,
c6749e78-95b3-56ba-86f0-88bf38004434,5117759537,node,amenity,marketplace,Market,,,,,OSM,,,24.8185864,66.9976028,Karachi,Sindh,Pakistan,,,,,
e6a67f70-2713-5127-bcf4-042d9e7f4a5c,8294603458,node,railway,station,Tower/KPT,,,,,OSM,,,24.8476897,66.9901492,Karachi,Sindh,Pakistan,,,,PR,
3a1b7100-0255-5e31-a586-2c46fbb5e156,4338113290,node,amenity,bank,MCB bank,,,,,OSM,,,24.8494436,66.9883547,Karachi,Sindh,Pakistan,,,,,
ba483106-e9ef-57a3-9fde-e73fd9f59504,4338129191,node,amenity,bank,Askari bank,,,,,OSM,,,24.8494073,66.987562,Karachi,Sindh,Pakistan,,,,,
8d7ddc4b-6529-5446-ba0d-89ddf347774a,4338129489,node,amenity,bank,,,,,,OSM,,,24.8493705,66.98716,Karachi,Sindh,Pakistan,,,,,
45bccb5d-00f8-5813-93fe-1c04847fdf00,4338129589,node,amenity,bank,بینک اسلامی,بینک اسلامی,,,,OSM,,,24.8494305,66.9881192,Karachi,Sindh,Pakistan,,,بینک اسلامی,بینک اسلامی,
120425c7-409d-514e-9a72-599a29576090,4409229891,node,amenity,bank,یونائیٹڈ بینک لمیٹڈ,یونائیٹڈ بینک لمیٹڈ,,,,OSM,,,24.8495506,66.9897404,Karachi,Sindh,Pakistan,,,یونائیٹڈ بینک لمیٹڈ,,
44bbd2d9-a18f-56ac-8874-0877db3f4ff6,4731000291,node,amenity,bank,Samba Bank,,,,,OSM,,,24.8449809,66.997046,Karachi,Sindh,Pakistan,,,,,
d3da71b1-6df2-5ae5-a429-749c7be58893,4731000292,node,amenity,bank,الائیڈ بینک لمیٹڈ,الائیڈ بینک لمیٹڈ,,,,OSM,,,24.8447629,66.9969897,Karachi,Sindh,Pakistan,,,الائیڈ بینک لمیٹڈ,,
336a3841-aa06-59bf-9c02-087db915fc12,4732918610,node,amenity,bank,Meezan Bank P.N.S.C Branch,,,,,OSM,,,24.8447261,66.9949673,Karachi,Sindh,Pakistan,,,,,
582b7a37-18c0-5d8e-ac70-8fe4e0df7a25,4732940718,node,amenity,bank,NIB,,,,,OSM,,,24.8441224,66.9930435,Karachi,Sindh,Pakistan,,,,MCB,
0f1577c4-3855-50b1-9626-6513d25d15df,5306005126,node,amenity,police,Naval Police Station,,,,,OSM,,,24.8447979,66.9960582,Karachi,Sindh,Pakistan,,,,,
4fc42d58-a6b5-56e4-8e17-da401c0da2f3,5306005128,node,amenity,bank,Advans Pakistan Microfinance Bank Lt,,,,,OSM,,,24.8452044,66.9962612,Karachi,Sindh,Pakistan,,,,,
dd384a76-c875-5a7e-93a2-4c7f55870c31,5494544296,node,amenity,bank,Stock Exchange,,,,,OSM,,,24.8476402,66.9977135,Karachi,Sindh,Pakistan,,,,,
0b5ac280-a768-5d06-ab8b-c32b3d823806,4734318290,node,amenity,bank,الائیڈ بینک لمیٹڈ,الائیڈ بینک لمیٹڈ,,,,OSM,,,24.8488621,66.9959043,Karachi,Sindh,Pakistan,,,الائیڈ بینک لمیٹڈ,,
b6e74ee9-51c7-5c05-9005-86bb485127bf,4734318291,node,amenity,atm,Allied Bank ATM,,,,,OSM,,,24.8486723,66.9959767,Karachi,Sindh,Pakistan,,,,,
a4265ded-0d0b-5756-bc84-fe272c4fc05d,4791991034,node,amenity,bank,HabibMetro Bank,,,,,OSM,,,24.8492403,66.9973604,Karachi,Sindh,Pakistan,,,,,
135d749f-38ac-5429-9340-e71ff21ef563,5142802053,node,amenity,bank,NBP Custom House Branch,,,,,OSM,,,24.8485232,66.9921268,Karachi,Sindh,Pakistan,,,,,
d2df47de-7366-50e3-b6c0-e903bcf2d5d1,4724172662,node,amenity,bank,State Bank of Pakistan,,,,,OSM,,,24.8488457,66.9995595,Karachi,Sindh,Pakistan,,,,,
fd1aaca6-ad47-5601-a73b-14bf7156e15c,4791991037,node,amenity,bank,BankIslami,,,,,OSM,,,24.8497687,66.9988516,Karachi,Sindh,Pakistan,,,,,
079b6bbd-6702-5b2d-be3b-40e929d28f77,4803891128,node,amenity,bank,Burj Bank,,,,,OSM,,,24.8490393,66.9989096,Karachi,Sindh,Pakistan,,,,,
aad11354-e495-597b-ae2e-3df1b956ee9e,4803891129,node,amenity,bank,BankIslami,,,,,OSM,,,24.8490893,66.999366,Karachi,Sindh,Pakistan,,,,,
43238557-855a-5063-af2a-53e042b6bef5,4803891130,node,amenity,bank,سمٹ بینک,سمٹ بینک,,,,OSM,,,24.8490627,66.9991701,Karachi,Sindh,Pakistan,,,سمٹ بینک,سمٹ بینک,
d8d07cca-c871-5874-85c5-92dd4bca58f8,4803891131,node,amenity,bank,NIB,,,,,OSM,,,24.8491499,66.9996906,Karachi,Sindh,Pakistan,,,,MCB,
6681dd90-69cf-57af-85ad-812872c32d8a,4803891139,node,amenity,bank,Bank of Pubjab (I I Chundrigar),,,,,OSM,,,24.8490314,66.9988109,Karachi,Sindh,Pakistan,,,,,
765c72df-9f92-56ec-80c5-4f38cbce4b3e,6496465128,node,amenity,bank,Emirates NBD,,,,,OSM,,,24.8486211,66.9976469,Karachi,Sindh,Pakistan,,,Emirates NBD,,
ae6172dd-b68b-5ec9-902e-2046916298f4,719067569,way,place,neighbourhood,Salehabad,,,,,OSM,,,24.8059797,66.9671046,Karachi,Sindh,Pakistan,,,,,
629b62f6-13f7-582e-aeb3-2eeccec68125,593845189,way,natural,water,,,,,,OSM,,,24.8247369,66.9389408,Karachi,Sindh,Pakistan,,,,,
c045b8ad-7612-5ed0-9111-b7d746429586,719076975,way,place,neighbourhood,Lalazar,,,,,OSM,,,24.8421654,66.9989142,Karachi,Sindh,Pakistan,,,,,
78e9f34c-6949-5834-bbce-17b3c90eafdb,524578055,way,leisure,park,,,,,,OSM,,,24.8211537,66.9869285,Karachi,Sindh,Pakistan,,,,,
69c674d2-0b05-5109-9f08-7003dc8f3d8c,721765588,way,healthcare,hospital,Karachi Port Trust Hospital,,,,,OSM,,,24.8268275,66.9812321,Karachi,Sindh,Pakistan,,,,,
17f00fe8-ef10-5d08-b2c9-c85fd763ad76,721765589,way,healthcare,hospital,Karwan-e-Hayat Hospital,,,,,OSM,,,24.8271524,66.9825642,Karachi,Sindh,Pakistan,,,,,
bd382c83-3e98-5870-ab6c-669a1a84115e,721765590,way,healthcare,hospital,Ziauddin Hospital - Keamari,,,,,OSM,,,24.8258552,66.982584,Karachi,Sindh,Pakistan,,,,,
81f0f944-cb1f-58a8-a67a-b10d4db42309,182386369,way,leisure,park,,,,,,OSM,,,24.8417438,67.0003676,Karachi,Sindh,Pakistan,,,,,
e1a7788c-d45a-5ddd-a0c6-c61776c07412,520341621,way,place,neighbourhood,لالہ زار,لالہ زار,,,,OSM,,,24.8428437,66.9970092,Karachi,Sindh,Pakistan,,,,,
8dd174e1-5075-54eb-a65f-2c936fc3f8a4,688499784,way,amenity,marketplace,Prawn & Crab Market,,,,,OSM,,,24.8477101,66.9765521,Karachi,Sindh,Pakistan,,,,,
f594a91d-4198-5a95-ab82-6ba22221758e,688499778,way,amenity,marketplace,Fish Market,,,,,OSM,,,24.8486117,66.9771268,Karachi,Sindh,Pakistan,,,,,
0457e3de-f20a-50d3-944e-38d1ded298fc,719076718,way,place,neighbourhood,کھڈا میمن,,,,,OSM,,,24.8546262,66.9919497,Karachi,Sindh,Pakistan,,,,,
873e1088-e3d4-56c1-a0eb-61216e9bfeb4,182281425,way,leisure,park,,,,,,OSM,,,24.8430567,66.9951719,Karachi,Sindh,Pakistan,,,,,
79f0bec1-0667-54e8-b414-468b3986ae4d,931309933,way,leisure,park,,,,,,OSM,,,24.842036,66.9995355,Karachi,Sindh,Pakistan,,,,,
