osm_id,osm_type,group,primary_key,primary_value,name,addr_full,lat,lon,all_tags_json
2351617918,node,amenity,amenity,bank,Al Baraka,"Jinnah Avenue, اسلام آباد",33.7205139,73.07718,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Jinnah Avenue"", ""amenity"": ""bank"", ""atm"": ""yes"", ""name"": ""Al Baraka""}"
2351617804,node,amenity,amenity,bank,AlBaraka bank Pakistan,"Jinnah Avenue, اسلام آباد",33.7120483,73.0613958,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Jinnah Avenue"", ""amenity"": ""bank"", ""atm"": ""yes"", ""name"": ""AlBaraka bank Pakistan""}"
4427484890,node,amenity,amenity,bank,"Allied Bank Limitted G-8/1, Islamabad","Street 12, اسلام آباد",33.6892285,73.0518067,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 12"", ""amenity"": ""bank"", ""atm"": ""yes"", ""name"": ""Allied Bank Limitted G-8/1, Islamabad""}"
961445279,way,amenity,amenity,bank,Askari Bank,,33.7457042,73.1378716,"{""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""Askari Bank"", ""brand:ar"": ""بنك العسكري"", ""brand:en"": ""Askari Bank"", ""brand:ur"": ""عسکری بینک"", ""brand:website"": ""https://askaribank.com/urdu/?lang=ur"", ""brand:wikidata"": ""Q4807137"", ""brand:wikipedia"": ""ur:عسکری بینک"", ""brand:wikipedia:ur"": ""عسکری بینک"", ""building"": ""yes"", ""name"": ""Askari Bank"", ""name:ar"": ""بنك العسكري"", ""name:en"": ""Askari Bank"", ""name:ur"": ""عسکری بینک""}"
2447001882,node,amenity,amenity,bank,Bank Al-Habib,"Kurram Road, اسلام آباد",33.6882075,73.0319696,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Kurram Road"", ""amenity"": ""bank"", ""atm"": ""yes"", ""name"": ""Bank Al-Habib""}"
237459304,node,amenity,amenity,bank,City Bank,,33.684909,72.9887772,"{""amenity"": ""bank"", ""atm"": ""yes"", ""is_in"": ""F-11 Markaz, F-11, Islamabad"", ""name"": ""City Bank""}"
4561967533,node,amenity,amenity,bank,HBL Bank,"Tipu Sultan Road, اسلام آباد",33.6673976,73.0754458,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Tipu Sultan Road"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""HBL Bank"", ""brand:ar"": ""بنك الحبيب المحدود"", ""brand:en"": ""HBL Bank"", ""brand:pa"": ""ਐੱਚ ਬੀ ਐੱਲ ਪਾਕਿਸਤਾਨ"", ""brand:ur"": ""ایچ بی ایل پاکستان"", ""brand:wikidata"": ""Q1566843"", ""brand:wikipedia"": ""ur:ایچ بی ایل پاکستان"", ""brand:wikipedia:ar"": ""بنك الحبيب المحدود"", ""brand:wikipedia:pa"": ""ਐੱਚ ਬੀ ਐੱਲ ਪਾਕਿਸਤਾਨ"", ""brand:wikipedia:ur"": ""ایچ بی ایل پاکستان"", ""name"": ""HBL Bank"", ""name:ar"": ""بنك الحبيب المحدود"", ""name:en"": ""HBL Bank"", ""name:fa"": ""بانک حبیب"", ""name:pa"": ""ਐੱਚ ਬੀ ਐੱਲ ਪਾਕਿਸਤਾਨ"", ""name:pnb"": ""ایچ بی ایل پاکستان"", ""name:sd"": ""حبيب بئنڪ لميٽڊ"", ""name:ur"": ""ایچ بی ایل پاکستان"", ""old_name"": ""حبیب بینک لمیٹڈ"", ""old_name:ur"": ""حبیب بینک لمیٹڈ"", ""short_name"": ""ایچ بی ایل"", ""short_name:ur"": ""ایچ بی ایل""}"
800040633,node,amenity,amenity,bank,HSBC,,33.7288524,73.0759414,"{""amenity"": ""bank"", ""atm"": ""yes"", ""name"": ""HSBC"", ""operator"": ""HSBC""}"
4561963301,node,amenity,amenity,bank,MCB,"I-8 Markaz, Islamabad, 44000",33.6662337,73.0760719,"{""addr:city"": ""Islamabad"", ""addr:postcode"": ""44000"", ""addr:street"": ""I-8 Markaz"", ""amenity"": ""bank"", ""brand"": ""MCB"", ""brand:en"": ""MCB"", ""brand:ur"": ""ایم سی بی بینک"", ""brand:wikidata"": ""Q15982510"", ""name"": ""MCB"", ""name:en"": ""MCB"", ""name:ur"": ""ایم سی بی بینک""}"
254985095,node,amenity,amenity,bank,Muslim Commercial Bank,"Jinnah Avenue, اسلام آباد",33.7251136,73.0858755,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Jinnah Avenue"", ""amenity"": ""bank"", ""atm"": ""yes"", ""name"": ""Muslim Commercial Bank""}"
255937348,node,amenity,amenity,bank,Muslim Commercial Bank,,33.7162527,73.0855571,"{""amenity"": ""bank"", ""atm"": ""yes"", ""is_in"": ""Melody Market, G-6, Islamabad"", ""name"": ""Muslim Commercial Bank""}"
2447001872,node,amenity,amenity,bank,National Bank - NBP,"Kurram Road, اسلام آباد",33.6881755,73.0319097,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Kurram Road"", ""amenity"": ""bank"", ""atm"": ""yes"", ""name"": ""National Bank - NBP""}"
2447001892,node,amenity,amenity,bank,Punjab Bank,"Kurram Road, اسلام آباد",33.6882714,73.0320891,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Kurram Road"", ""amenity"": ""bank"", ""name"": ""Punjab Bank""}"
237492791,node,amenity,amenity,bank,Saudi Pak Commercial Bank,"Hilal Road, اسلام آباد",33.6838147,72.9868747,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Hilal Road"", ""amenity"": ""bank"", ""atm"": ""yes"", ""name"": ""Saudi Pak Commercial Bank""}"
4561962817,node,amenity,amenity,bank,Silk Bank,,33.6663006,73.0756761,"{""amenity"": ""bank"", ""name"": ""Silk Bank""}"
225861218,way,amenity,amenity,bank,State Bank Of Pakistan,"Service Road West G5;Service Road West F5, اسلام آباد",33.7221002,73.0948501,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Service Road West G5;Service Road West F5"", ""amenity"": ""bank"", ""building"": ""yes"", ""name"": ""State Bank Of Pakistan""}"
2351617542,node,amenity,amenity,bank,The Bank of Khyber,,33.7261599,73.0881962,"{""amenity"": ""bank"", ""name"": ""The Bank of Khyber""}"
225853625,way,amenity,amenity,bank,The World Bank Pakistan,"Service Road West G5;Service Road West F5, اسلام آباد",33.7206874,73.0967392,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Service Road West G5;Service Road West F5"", ""amenity"": ""bank"", ""building"": ""yes"", ""name"": ""The World Bank Pakistan""}"
564617657,way,amenity,amenity,bank,UBL Limited,,33.7114519,73.0608137,"{""amenity"": ""bank"", ""building"": ""yes"", ""name"": ""UBL Limited""}"
61146691,node,amenity,amenity,bank,United Bank Ltd,"Street 54, اسلام آباد",33.6960411,73.0118772,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 54"", ""amenity"": ""bank"", ""atm"": ""yes"", ""name"": ""United Bank Ltd""}"
212538228,node,amenity,amenity,bank,اسٹینڈرڈ چارٹرڈ,"Hilal Road, اسلام آباد",33.683766,72.986826,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Hilal Road"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:website"": ""https://www.sc.com/pk/ur/"", ""brand:wikidata"": ""Q7598200"", ""brand:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""brand:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""long_name"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""long_name:ur"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""name"": ""اسٹینڈرڈ چارٹرڈ"", ""name:en"": ""Standard Chartered"", ""name:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:website"": ""https://www.sc.com/pk/ur/"", ""operator:wikidata"": ""Q7598200"", ""operator:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""operator:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""short_name"": ""ایس سی بی"", ""short_name:ur"": ""ایس سی بی""}"
234511823,node,amenity,amenity,bank,اسٹینڈرڈ چارٹرڈ,,33.6966838,73.0113365,"{""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:website"": ""https://www.sc.com/pk/ur/"", ""brand:wikidata"": ""Q7598200"", ""brand:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""brand:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""long_name"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""long_name:ur"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""name"": ""اسٹینڈرڈ چارٹرڈ"", ""name:en"": ""Standard Chartered"", ""name:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:website"": ""https://www.sc.com/pk/ur/"", ""operator:wikidata"": ""Q7598200"", ""operator:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""operator:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""short_name"": ""ایس سی بی"", ""short_name:ur"": ""ایس سی بی""}"
1728704712,node,amenity,amenity,bank,اسٹینڈرڈ چارٹرڈ,"Jinnah Avenue, اسلام آباد",33.7145413,73.0637504,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Jinnah Avenue"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:website"": ""https://www.sc.com/pk/ur/"", ""brand:wikidata"": ""Q7598200"", ""brand:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""brand:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""long_name"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""long_name:ur"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""name"": ""اسٹینڈرڈ چارٹرڈ"", ""name:en"": ""Standard Chartered"", ""name:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:website"": ""https://www.sc.com/pk/ur/"", ""operator:wikidata"": ""Q7598200"", ""operator:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""operator:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""short_name"": ""ایس سی بی"", ""short_name:ur"": ""ایس سی بی""}"
4397155842,node,amenity,amenity,bank,اسٹینڈرڈ چارٹرڈ,"Bhitai Road, اسلام آباد",33.7197146,73.0553152,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Bhitai Road"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:website"": ""https://www.sc.com/pk/ur/"", ""brand:wikidata"": ""Q7598200"", ""brand:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""brand:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""long_name"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""long_name:ur"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""name"": ""اسٹینڈرڈ چارٹرڈ"", ""name:en"": ""Standard Chartered"", ""name:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:website"": ""https://www.sc.com/pk/ur/"", ""operator:wikidata"": ""Q7598200"", ""operator:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""operator:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""short_name"": ""ایس سی بی"", ""short_name:ur"": ""ایس سی بی""}"
4397163724,node,amenity,amenity,bank,اسٹینڈرڈ چارٹرڈ,"F8 markaz, اسلام آباد",33.7127206,73.0369267,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""F8 markaz"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:website"": ""https://www.sc.com/pk/ur/"", ""brand:wikidata"": ""Q7598200"", ""brand:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""brand:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""long_name"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""long_name:ur"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""name"": ""اسٹینڈرڈ چارٹرڈ"", ""name:en"": ""Standard Chartered"", ""name:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:website"": ""https://www.sc.com/pk/ur/"", ""operator:wikidata"": ""Q7598200"", ""operator:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""operator:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""short_name"": ""ایس سی بی"", ""short_name:ur"": ""ایس سی بی""}"
225855317,way,amenity,amenity,bank,اسٹینڈرڈ چارٹرڈ,"Road No 1, اسلام آباد",33.721255,73.1062701,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Road No 1"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""brand:website"": ""https://www.sc.com/pk/ur/"", ""brand:wikidata"": ""Q7598200"", ""brand:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""brand:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""long_name"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""long_name:ur"": ""اسٹینڈرڈ چارٹرڈ پاکستان"", ""name"": ""اسٹینڈرڈ چارٹرڈ"", ""name:en"": ""Standard Chartered"", ""name:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:ur"": ""اسٹینڈرڈ چارٹرڈ"", ""operator:website"": ""https://www.sc.com/pk/ur/"", ""operator:wikidata"": ""Q7598200"", ""operator:wikipedia"": ""ur:سٹینڈرڈ چارٹرڈ پاکستان"", ""operator:wikipedia:ur"": ""سٹینڈرڈ چارٹرڈ پاکستان"", ""short_name"": ""ایس سی بی"", ""short_name:ur"": ""ایس سی بی""}"
4397157195,node,amenity,amenity,bank,الائیڈ بینک,"F7 markaz, اسلام آباد",33.7183088,73.0533342,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""F7 markaz"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""الائیڈ بینک"", ""brand:ar"": ""بنك الحلفاء"", ""brand:en"": ""Allied Bank"", ""brand:ur"": ""الائیڈ بینک"", ""brand:website"": ""https://www.abl.com/?lang=ur"", ""brand:wikidata"": ""Q4732553"", ""brand:wikipedia"": ""ur:الائیڈ بینک لمیٹڈ"", ""brand:wikipedia:ur"": ""الائیڈ بینک لمیٹڈ"", ""name"": ""الائیڈ بینک"", ""name:ar"": ""بنك الحلفاء"", ""name:en"": ""Allied Bank"", ""name:ur"": ""الائیڈ بینک"", ""official_name"": ""الائیڈ بینک لمیٹڈ"", ""official_name:ar"": ""بنك الحلفاء المحدود"", ""official_name:ur"": ""الائیڈ بینک لمیٹڈ"", ""operator"": ""الائیڈ بینک لمیٹڈ"", ""operator:ur"": ""الائیڈ بینک لمیٹڈ"", ""operator:website"": ""https://www.abl.com/?lang=ur"", ""operator:wikidata"": ""Q4732553"", ""operator:wikipedia"": ""ur:الائیڈ بینک لمیٹڈ"", ""operator:wikipedia:ur"": ""الائیڈ بینک لمیٹڈ"", ""short_name"": ""اے بی ایل"", ""short_name:ur"": ""اے بی ایل""}"
61146673,node,amenity,amenity,bank,الائیڈ بینک لمیٹڈ,"Street 65, اسلام آباد",33.6976525,73.0105887,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 65"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""الائیڈ بینک لمیٹڈ"", ""brand:ar"": ""بنك الحلفاء المحدود"", ""brand:en"": ""Allied Bank Limited"", ""brand:ur"": ""الائیڈ بینک لمیٹڈ"", ""brand:website"": ""https://www.abl.com/?lang=ur"", ""brand:wikidata"": ""Q4732553"", ""brand:wikipedia"": ""ur:الائیڈ بینک لمیٹڈ"", ""brand:wikipedia:ar"": ""بنك الحلفاء المحدود"", ""brand:wikipedia:ur"": ""الائیڈ بینک لمیٹڈ"", ""name"": ""الائیڈ بینک لمیٹڈ"", ""name:ar"": ""بنك الحلفاء المحدود"", ""name:en"": ""ABL"", ""name:ur"": ""الائیڈ بینک لمیٹڈ""}"
2351617530,node,amenity,amenity,bank,الائیڈ بینک لمیٹڈ,,33.7226868,73.0816194,"{""amenity"": ""bank"", ""brand"": ""الائیڈ بینک لمیٹڈ"", ""brand:ar"": ""بنك الحلفاء المحدود"", ""brand:en"": ""Allied Bank Limited"", ""brand:ur"": ""الائیڈ بینک لمیٹڈ"", ""brand:website"": ""https://www.abl.com/?lang=ur"", ""brand:wikidata"": ""Q4732553"", ""brand:wikipedia"": ""ur:الائیڈ بینک لمیٹڈ"", ""brand:wikipedia:ar"": ""بنك الحلفاء المحدود"", ""brand:wikipedia:ur"": ""الائیڈ بینک لمیٹڈ"", ""name"": ""الائیڈ بینک لمیٹڈ"", ""name:ar"": ""بنك الحلفاء المحدود"", ""name:en"": ""ABL"", ""name:ur"": ""الائیڈ بینک لمیٹڈ""}"
2351617876,node,amenity,amenity,bank,الائیڈ بینک لمیٹڈ,"Jinnah Avenue, اسلام آباد",33.7158134,73.0683195,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Jinnah Avenue"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""الائیڈ بینک لمیٹڈ"", ""brand:ar"": ""بنك الحلفاء المحدود"", ""brand:en"": ""Allied Bank Limited"", ""brand:ur"": ""الائیڈ بینک لمیٹڈ"", ""brand:website"": ""https://www.abl.com/?lang=ur"", ""brand:wikidata"": ""Q4732553"", ""brand:wikipedia"": ""ur:الائیڈ بینک لمیٹڈ"", ""brand:wikipedia:ar"": ""بنك الحلفاء المحدود"", ""brand:wikipedia:ur"": ""الائیڈ بینک لمیٹڈ"", ""name"": ""الائیڈ بینک لمیٹڈ"", ""name:ar"": ""بنك الحلفاء المحدود"", ""name:en"": ""ABL"", ""name:ur"": ""الائیڈ بینک لمیٹڈ""}"
1230663579,node,amenity,amenity,bank,ایم سی بی بینک,"School Road, اسلام آباد",33.7295017,73.0750256,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""School Road"", ""amenity"": ""bank"", ""atm"": ""yes"", ""brand"": ""ایم سی بی بینک"", ""brand:ar"": ""إم سي بي بنك"", ""brand:en"": ""MCB Bank"", ""brand:ur"": ""ایم سی بی بینک"", ""brand:website"": ""https://www.mcb.com.pk/urdu"", ""brand:wikidata"": ""Q15982510"", ""brand:wikipedia"": ""ur:ایم سی بی بینک لمیٹڈ"", ""brand:wikipedia:ar"": ""إم سي بي بنك المحدود"", ""brand:wikipedia:ur"": ""ایم سی بی بینک لمیٹڈ"", ""name"": ""ایم سی بی بینک"", ""name:ar"": ""إم سي بي بنك"", ""name:de"": ""MCB Bank"", ""name:en"": ""MCB Bank"", ""name:ur"": ""ایم سی بی بینک""}"
